word,example_no,example_en,example_cn,matched_form,tatoeba_en_sentence_id,tatoeba_cn_sentence_id,tatoeba_en_author,tatoeba_cn_author,author_status,source,license,score,tatoeba_en_url,tatoeba_cn_url,notes
tram,2,Every day I take the tram to the office.,我每天乘电车去办公室。,tram,8640470,8640468,hamsolo474,hamsolo474,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/8640470,https://tatoeba.org/en/sentences/show/8640468,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
trample,1,"You can relax on the grass, but don't trample it.",你可以休息在草地上，但是别踩它,trample,10259134,3681197,bekindtoall,carlosboyero,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,118.0,https://tatoeba.org/en/sentences/show/10259134,https://tatoeba.org/en/sentences/show/3681197,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
trample,2,Don't trample on the grass.,不要践踏草地。,trample,265294,395073,CM,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/265294,https://tatoeba.org/en/sentences/show/395073,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
trampoline,1,Tom did some backflips on the trampoline.,汤姆在蹦床上跳了几个后空翻。,trampoline,5401498,10369291,CK,DaoSeng,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/5401498,https://tatoeba.org/en/sentences/show/10369291,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
trampoline,2,Why did my sixty-year-old landlord buy a trampoline?,我的六十岁的房东为什么买了一个蹦床？,trampoline,487187,487191,FeuDRenais,FeuDRenais,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,108.0,https://tatoeba.org/en/sentences/show/487187,https://tatoeba.org/en/sentences/show/487191,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
trams,1,Our city has trams.,我们的城市有有轨电车。,trams,9535993,9524560,iiujik,xjjAstrus,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,96.0,https://tatoeba.org/en/sentences/show/9535993,https://tatoeba.org/en/sentences/show/9524560,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
trang,1,Pharamp wants Trang all for herself.,Pharamp想要Trang完全为了她自己。,trang,553500,949689,FeuDRenais2,U2FS,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/553500,https://tatoeba.org/en/sentences/show/949689,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
trang,2,"If I could send you a marshmallow, Trang, I would.",Trang，如果我能寄给你一个棉花糖，我会这么做的。,trang,1365,501338,Zifre,fucongcong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/1365,https://tatoeba.org/en/sentences/show/501338,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
tranny,1,He is a tranny.,他是个伪娘。,tranny,7766812,6760107,sharris123,xjjAstrus,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,96.0,https://tatoeba.org/en/sentences/show/7766812,https://tatoeba.org/en/sentences/show/6760107,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
tranquility,1,"As the trees crave tranquility in the ever-persistent wind, the child craves the care of its ever-absent parents.",树欲静而风不息，子欲养而亲不在！,tranquility,2301426,2300156,FeuDRenais2,xuan,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,96.0,https://tatoeba.org/en/sentences/show/2301426,https://tatoeba.org/en/sentences/show/2300156,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transcontinental,1,Mary was born prematurely during a 16 hour transcontinental flight.,玛丽是在16小时跨大陆飞行中早产出生的。,transcontinental,3332737,5556170,_undertoad,verdastelo9604,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,102.0,https://tatoeba.org/en/sentences/show/3332737,https://tatoeba.org/en/sentences/show/5556170,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transfer,1,"Hearing that a transfer student was coming, the class buzzed with excitement.",听说要来一个转校生之后，全班都乱哄哄地活跃起来。,transfer,1869480,2431729,JunjouLover,fenfang557,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/1869480,https://tatoeba.org/en/sentences/show/2431729,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transfer,2,We will make the payment by bank transfer.,我们会用银行转帐付款。,transfer,18411,10021153,CK,GlossaMatik,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/18411,https://tatoeba.org/en/sentences/show/10021153,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transform,1,Comrades! Let's transform Moscow into a model communist city.,同志们，让我们转换莫斯科为理想的共产主义城市。,transform,8856857,10188593,deniko,iiujik,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/8856857,https://tatoeba.org/en/sentences/show/10188593,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transformative,1,The telescope has opened a new eye onto the cosmos that has been transformative for our civilization.,望远镜为我们的文明开启了一种全新的视角来观察宇宙。,transformative,8713522,8975251,Hybrid,WilsonWong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,96.0,https://tatoeba.org/en/sentences/show/8713522,https://tatoeba.org/en/sentences/show/8975251,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transformed,1,Images and videos are transformed into gifs and memes.,图像和视频被转换为GIF和哏。,transformed,6217052,7755653,wxcraft,la_kanro,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/6217052,https://tatoeba.org/en/sentences/show/7755653,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transformed,2,People eagerly sought a more modernised style of dress and transformed the old qipao to suit their tastes.,人们热切地寻求更有现代风格的衣服，所以把以前的旗袍改成了适合他们品位的东西。,transformed,728009,728013,eastasiastudent,GlossaMatik,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,96.0,https://tatoeba.org/en/sentences/show/728009,https://tatoeba.org/en/sentences/show/728013,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transgender,1,Do transgender people need to continuously use hormones to maintain their sexual characteristics?,变性者需要不断服用激素来维持性别特征吗？,transgender,11272866,10041966,Aphima,slo_oth,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,108.0,https://tatoeba.org/en/sentences/show/11272866,https://tatoeba.org/en/sentences/show/10041966,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
transistor,1,The invention of the transistor marked a new era.,晶体管的发明标志著一个新时代的开始。,transistor,36922,340174,CM,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/36922,https://tatoeba.org/en/sentences/show/340174,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
translate,1,No one is allowed to translate this sentence.,无人准翻译此句。,translate,2169334,12433893,Vortarulo,neximus,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/2169334,https://tatoeba.org/en/sentences/show/12433893,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
translate,2,"I don't like Google Translate either, but I always use it for reference.",我也不喜欢谷歌翻译，但是我经常会使用它作为参考。,translate,11298156,1790206,Aphima,sadhen,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/11298156,https://tatoeba.org/en/sentences/show/1790206,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
translated,1,"As far as I know, this book has never been translated into Japanese.",据我所知，这本书还没被翻译成日语。,translated,251458,1133337,sundown,carloszo,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/251458,https://tatoeba.org/en/sentences/show/1133337,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
translated,2,She translated the letter from Japanese into French.,她把信从日语译成法语。,translated,311293,4264867,CK,notabene,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/311293,https://tatoeba.org/en/sentences/show/4264867,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
