official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
ielts,雅思词库,all,全部,3514,pregnant,'pregnәnt,a. carrying developing offspring within the body or being about to produce new life,"a. 怀孕的, 充满的, 思想丰富的, 成果丰硕的\n[医] 妊娠的, 有孕的",,3,1,gk cet6 ky toefl ielts gre,3276,2629,,,,It's been said that one should not smell deer musk when pregnant.,据说怀孕的时候不能闻麝香。,She still went to work even after getting pregnant.,她怀孕后仍然坚持工作。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pregnant,11272651,9170279,https://tatoeba.org/en/sentences/show/11272651,https://tatoeba.org/en/sentences/show/9170279,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pregnant,7812254,6020626,https://tatoeba.org/en/sentences/show/7812254,https://tatoeba.org/en/sentences/show/6020626,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3515,prejudice,'predʒudis,v. disadvantage by prejudice\nv. influence (somebody's) opinion in advance,"n. 偏见, 成见, 侵害\nvt. 使存偏见, 使有成见, 侵害",,2,,gk cet4 cet6 ky toefl ielts gre,4112,5235,s:prejudices/d:prejudiced/i:prejudicing/p:prejudiced/3:prejudices,,,I don't have a prejudice against foreign workers.,我对外籍员工没有偏见。,People tend to look at others with prejudice.,人们趋向于带着偏见看待他人。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,prejudice,21875,332656,https://tatoeba.org/en/sentences/show/21875,https://tatoeba.org/en/sentences/show/332656,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,prejudice,2438206,1783884,https://tatoeba.org/en/sentences/show/2438206,https://tatoeba.org/en/sentences/show/1783884,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3516,preliminary,pri'liminәri,n. a minor match preceding the main event\nn. something that serves as a preceding event or introduces what follows\ns. denoting an action or event preceding or in preparation for something more important; designed to orient or acquaint with a situation before proceeding,"n. 初步做法, 初步措施, 预试, 预选赛\na. 初步的, 开始的, 预备的",,2,,cet4 cet6 ky toefl ielts gre,3851,4404,s:preliminaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3517,prelude,'prelju:d,n. music that precedes a fugue or introduces an act in an opera\nv. serve as a prelude or opening to\nv. play as a prelude,"n. 前奏, 序幕, 序诗, 前奏曲\nvi. 作为前奏\nvt. 作为...的开头",,1,,toefl ielts gre,9954,11839,s:preludes/i:preluding/p:preluded/3:preludes/d:preluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3518,premise,'premis,"n. a statement that is assumed to be true and from which a conclusion can be drawn\nv. set forth beforehand, often as an explanation\nv. take something as preexisting and given","n. 前提, 房屋连地基, 上述各项\nvt. 预先提出, 引出, 作为...的前提\nvi. 作出前提",,2,,cet6 ky toefl ielts gre,2136,4556,s:premises/d:premised/p:premised/i:premising/3:premises,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3519,premium,'pri:miәm,"n. payment for insurance\nn. the amount that something in scarce supply is valued above its nominal value\nn. a prize, bonus, or award given as an inducement to purchase products, enter competitions initiated by business interests, etc.\ns. having or reflecting superior quality or value","n. 额外补贴, 奖金, 奖赏, 保险费\n[医] 保险费",,3,,cet6 ky toefl ielts gre,3744,4801,s:premiums,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3520,prepare,pri'pєә,"v. to prepare verbally, either for written or spoken delivery\nv. educate for a future role or function\nv. lead up to and soften by sounding the dissonant note in it as a consonant note in the preceding chord","vt. 准备, 筹备, 使在思想上有准备, 制造, 调制\nvi. 预备",,4,1,zk gk cet4 cet6 ky ielts,893,774,d:prepared/i:preparing/p:prepared/3:prepares,,,Prepare five postcard sized pieces of cardboard.,准备五张明信片大小的硬纸板。,It is necessary to prepare for the worst.,必须为最坏的情况作好准备。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,prepare,35494,535889,https://tatoeba.org/en/sentences/show/35494,https://tatoeba.org/en/sentences/show/535889,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,prepare,243709,338632,https://tatoeba.org/en/sentences/show/243709,https://tatoeba.org/en/sentences/show/338632,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3521,preposition,.prepә'ziʃәn,n. a function word that combines with a noun or pronoun or noun phrase to form a prepositional phrase that can have an adverbial or adjectival relation to some other word\nn. (linguistics) the placing of one linguistic element before another (as placing a modifier before the word it modifies in a sentence or placing an affix before the base to which it is attached),"n. 前置词, 介词",,,,cet4 cet6 ky ielts gre,26713,27652,s:prepositions,,,In is a preposition.,“在”是介词。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,preposition,1338503,7769303,https://tatoeba.org/en/sentences/show/1338503,https://tatoeba.org/en/sentences/show/7769303,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3522,prerogative,pri'rɒgәtiv,n. a right reserved exclusively by a particular person or group (especially a hereditary or official right),"n. 特权, 君权, 职权\na. 特权的, 行使特权的",,1,,ielts gre,8821,12257,s:prerogatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3523,prescribe,pris'kraib,v issue commands or orders for,"v. 规定, 指定, 嘱咐, 开处方",,2,,cet4 cet6 ky toefl ielts gre,4738,5375,d:prescribed/i:prescribing/3:prescribes/p:prescribed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,3524,prescription,pri'skripʃәn,n. directions prescribed beforehand; the action of prescribing authoritative rules or directions\nn. written instructions for an optician on the lenses for a given person\nn. written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient\na. available only with a doctor's written prescription,"n. 处方, 命令, 指定\n[医] 处方, 药方",,2,,gk cet6 ky toefl ielts gre,5595,3311,s:prescriptions,,,You can't buy this medicine without a prescription.,那个药的话没有处方是买不到的。,I'll give you a prescription.,我会给你开个药方。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,prescription,1008018,8700794,https://tatoeba.org/en/sentences/show/1008018,https://tatoeba.org/en/sentences/show/8700794,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,prescription,266989,332958,https://tatoeba.org/en/sentences/show/266989,https://tatoeba.org/en/sentences/show/332958,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3525,presence,'prezns,n. the state of being present; current existence\nn. the immediate proximity of someone or something\nn. an invisible spiritual being felt to be nearby\nn. the impression that something is present,"n. 出席, 面前, 存在, 仪态, 风度\n[电] 出现",,4,1,cet4 cet6 ky toefl ielts,1219,1264,s:presences,,,Don't talk about it in my mother's presence.,我妈在的时候别讨论这件事。,The red flag indicated the presence of danger.,红旗代表存在危险。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,presence,64250,1417552,https://tatoeba.org/en/sentences/show/64250,https://tatoeba.org/en/sentences/show/1417552,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,presence,272427,810980,https://tatoeba.org/en/sentences/show/272427,https://tatoeba.org/en/sentences/show/810980,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3526,present,'preznt,n. the period of time that is happening now; any continuous stretch of time including the moment of speech\nn. something presented as a gift\nn. a verb tense that expresses actions or states at the time of speaking\nv. bring forward and present to the mind,"n. 现在, 礼品, 瞄准\na. 现在的, 出席的\nvt. 介绍, 引见, 赠送, 提出, 呈现, 上演\nvi. 举枪瞄准",,2,1,zk gk ielts,678,817,d:presented/p:presented/3:presents/i:presenting/s:presents,,,"Actually, the present method has plenty of room for improvement.",其实现时的方法还有很大的改善空间。,I bought her a nice Christmas present.,我给她买了一个不错的圣诞礼物。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,present,265228,1127068,https://tatoeba.org/en/sentences/show/265228,https://tatoeba.org/en/sentences/show/1127068,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,present,261202,917787,https://tatoeba.org/en/sentences/show/261202,https://tatoeba.org/en/sentences/show/917787,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3527,presentation,.prezәn'teiʃәn,n. the activity of formally presenting something (as a prize or reward)\nn. a show or display; the act of presenting something to sight or view\nn. the act of making something publicly available; presenting news or other information by broadcasting or printing it\nn. the act of presenting a proposal,"n. 赠与, 描述, 介绍\n[计] 简报",,2,1,gk cet6 ielts gre,2313,2898,s:presentations,,,Mennad's presentation was perfect.,门纳德的演讲非常完美。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,presentation,8009821,9963234,https://tatoeba.org/en/sentences/show/8009821,https://tatoeba.org/en/sentences/show/9963234,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,3528,preserve,pri'zә:v,"n. a domain that seems to be specially reserved for someone\nn. a reservation where animals are protected\nv. prevent (food) from rotting\nv. keep undisturbed for personal or private use for hunting, shooting, or fishing","vt. 保护, 保持, 保存, 维持, 腌, 禁猎\nvi. 加工食品, 禁猎\nn. 加工成的食品, 禁猎地, 保护区, 防护物",,3,1,gk cet4 cet6 ky toefl ielts,2287,2209,d:preserved/i:preserving/3:preserves/p:preserved/s:preserves,,,Salt helps to preserve food from decay.,盐可以帮助保存食物避免腐烂。,Preserve life; please don't waste water.,关爱生命，请勿嬉水。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,preserve,25752,798097,https://tatoeba.org/en/sentences/show/25752,https://tatoeba.org/en/sentences/show/798097,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,preserve,6089677,6089670,https://tatoeba.org/en/sentences/show/6089677,https://tatoeba.org/en/sentences/show/6089670,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,3529,pressure,'preʃә,n. the force applied to a unit area of surface; measured in pascals (SI unit) or in dynes (cgs unit)\nn. a force that compels\nn. the somatic sensation that results from applying force to an area of skin\nn. an oppressive condition of physical or mental or social or economic distress,"n. 压, 榨, 按, 强制, 压力, 压迫, 压强\nvt. 迫使, 使增压, 密封",,5,1,gk cet4 cet6 ky toefl ielts,687,765,s:pressures/d:pressured/p:pressured/i:pressuring/3:pressures,,,"When the pressure is lower, the boiling point is lower.",压力低了，沸点就低。,I've been under a lot of pressure lately.,我最近压力有点大。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pressure,1582790,1582756,https://tatoeba.org/en/sentences/show/1582790,https://tatoeba.org/en/sentences/show/1582756,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,pressure,2359296,4649770,https://tatoeba.org/en/sentences/show/2359296,https://tatoeba.org/en/sentences/show/4649770,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
